Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1989,A Nightmare on Elm Street: The Dream Child,19.03,901,NOT_POPULAR,Thriller
2022,Miss Willoughby and the Haunted Bookshop,19.028,5,NOT_POPULAR,Mystery
2022,Miss Willoughby and the Haunted Bookshop,19.028,5,NOT_POPULAR,Crime
1973,Battle for the Planet of the Apes,19.026,648,NOT_POPULAR,Action
1973,Battle for the Planet of the Apes,19.026,648,NOT_POPULAR,Science Fiction
1946,Beauty and the Beast,19.024,449,POPULAR,Drama
1946,Beauty and the Beast,19.024,449,POPULAR,Fantasy
1946,Beauty and the Beast,19.024,449,POPULAR,Romance
2015,Heidi,19.023,316,AVERAGE,Adventure
2015,Heidi,19.023,316,AVERAGE,Family
1981,Christiane F.,19.022,1019,POPULAR,Drama
2013,Beneath,19.02,119,NOT_POPULAR,Horror
2014,Wild Tales,19.015,2574,POPULAR,Drama
2014,Wild Tales,19.015,2574,POPULAR,Thriller
2014,Wild Tales,19.015,2574,POPULAR,Comedy
2018,The Girl in the Spider's Web,19.014,1069,BELOW_AVERAGE,Action
2018,The Girl in the Spider's Web,19.014,1069,BELOW_AVERAGE,Crime
2018,The Girl in the Spider's Web,19.014,1069,BELOW_AVERAGE,Thriller
2018,The Girl in the Spider's Web,19.014,1069,BELOW_AVERAGE,Drama
1976,Salon Kitty,19.014,84,NOT_POPULAR,Drama
1976,Salon Kitty,19.014,84,NOT_POPULAR,War
1998,You've Got Mail,19.012,2597,AVERAGE,Comedy
1998,You've Got Mail,19.012,2597,AVERAGE,Romance
2014,Monster High: Freaky Fusion,19.009,82,POPULAR,Animation
1993,Farewell My Concubine,19.009,353,POPULAR,Drama
1973,The Sting,19.009,1932,POPULAR,Comedy
1973,The Sting,19.009,1932,POPULAR,Crime
1973,The Sting,19.009,1932,POPULAR,Drama
1980,The Elephant Man,19.009,2605,POPULAR,Drama
1980,The Elephant Man,19.009,2605,POPULAR,History
1962,The Longest Day,19,721,POPULAR,War
1991,Fried Green Tomatoes,18.993,1033,POPULAR,Drama
1991,Fried Green Tomatoes,18.993,1033,POPULAR,Comedy
1992,A River Runs Through It,18.993,783,AVERAGE,Drama
1992,A River Runs Through It,18.993,783,AVERAGE,Family
2018,Sorry Angel,18.992,180,AVERAGE,Drama
1993,Coneheads,18.99,710,NOT_POPULAR,Comedy
1993,Coneheads,18.99,710,NOT_POPULAR,Science Fiction
1993,Coneheads,18.99,710,NOT_POPULAR,Family
2007,The Reaping,18.99,636,NOT_POPULAR,Horror
2003,Master and Commander: The Far Side of the World,18.989,2408,AVERAGE,Adventure
2003,Master and Commander: The Far Side of the World,18.989,2408,AVERAGE,Drama
2003,Master and Commander: The Far Side of the World,18.989,2408,AVERAGE,War
2015,After the Ball,18.985,232,BELOW_AVERAGE,Comedy
2017,1987: When the Day Comes,18.978,95,POPULAR,Drama
2017,1987: When the Day Comes,18.978,95,POPULAR,History
2017,1987: When the Day Comes,18.978,95,POPULAR,Thriller
1999,The Thirteenth Floor,18.975,980,AVERAGE,Thriller
1999,The Thirteenth Floor,18.975,980,AVERAGE,Science Fiction
1999,The Thirteenth Floor,18.975,980,AVERAGE,Mystery
2008,Never Cry Werewolf,18.972,73,NOT_POPULAR,Horror
1999,My Neighbors the Yamadas,18.972,353,AVERAGE,Animation
1999,My Neighbors the Yamadas,18.972,353,AVERAGE,Family
2001,Frailty,18.97,879,AVERAGE,Drama
2001,Frailty,18.97,879,AVERAGE,Thriller
2001,Frailty,18.97,879,AVERAGE,Crime
2015,Bone Tomahawk,18.965,1601,AVERAGE,Western
2015,Bone Tomahawk,18.965,1601,AVERAGE,Horror
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,Family
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,Music
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,Comedy
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,Drama
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,TV Movie
2008,Camp Rock,18.961,1832,BELOW_AVERAGE,Romance
2014,Marvel One-Shot: All Hail the King,18.96,338,AVERAGE,Action
2014,Marvel One-Shot: All Hail the King,18.96,338,AVERAGE,Comedy
2014,Marvel One-Shot: All Hail the King,18.96,338,AVERAGE,Fantasy
2014,Marvel One-Shot: All Hail the King,18.96,338,AVERAGE,Thriller
2000,The 6th Day,18.956,1573,NOT_POPULAR,Science Fiction
2000,The 6th Day,18.956,1573,NOT_POPULAR,Mystery
2000,The 6th Day,18.956,1573,NOT_POPULAR,Action
2014,The Town that Dreaded Sundown,18.955,341,NOT_POPULAR,Thriller
2014,The Town that Dreaded Sundown,18.955,341,NOT_POPULAR,Horror
2012,Marvel One-Shot: Item 47,18.95,347,BELOW_AVERAGE,Science Fiction
2012,Marvel One-Shot: Item 47,18.95,347,BELOW_AVERAGE,Action
2012,Marvel One-Shot: Item 47,18.95,347,BELOW_AVERAGE,Fantasy
2022,The Wedding Veil Legacy,18.948,6,NOT_POPULAR,TV Movie
2022,The Wedding Veil Legacy,18.948,6,NOT_POPULAR,Comedy
2022,The Wedding Veil Legacy,18.948,6,NOT_POPULAR,Romance
2000,Nutty Professor II: The Klumps,18.948,1036,NOT_POPULAR,Fantasy
2000,Nutty Professor II: The Klumps,18.948,1036,NOT_POPULAR,Comedy
2000,Nutty Professor II: The Klumps,18.948,1036,NOT_POPULAR,Romance
2000,Nutty Professor II: The Klumps,18.948,1036,NOT_POPULAR,Science Fiction
2021,Old Henry,18.946,138,POPULAR,Western
2021,Old Henry,18.946,138,POPULAR,Thriller
2017,Unlocked,18.946,869,BELOW_AVERAGE,Action
2017,Unlocked,18.946,869,BELOW_AVERAGE,Thriller
1965,Fantomas Unleashed,18.946,378,AVERAGE,Comedy
1965,Fantomas Unleashed,18.946,378,AVERAGE,Crime
1965,Fantomas Unleashed,18.946,378,AVERAGE,Adventure
1965,Fantomas Unleashed,18.946,378,AVERAGE,Fantasy
2019,Little,18.936,542,AVERAGE,Comedy
2019,Little,18.936,542,AVERAGE,Fantasy
2019,Little,18.936,542,AVERAGE,Romance
2014,The Captive,18.935,907,NOT_POPULAR,Drama
2014,The Captive,18.935,907,NOT_POPULAR,Thriller
2014,The Captive,18.935,907,NOT_POPULAR,Crime
2019,Playmobil: The Movie,18.932,200,NOT_POPULAR,Family
2019,Playmobil: The Movie,18.932,200,NOT_POPULAR,Animation
2019,Playmobil: The Movie,18.932,200,NOT_POPULAR,Comedy
2019,Playmobil: The Movie,18.932,200,NOT_POPULAR,Adventure
2017,The Recall,18.926,293,NOT_POPULAR,Science Fiction
2017,The Recall,18.926,293,NOT_POPULAR,Horror
2015,Barely Lethal,18.924,888,NOT_POPULAR,Adventure
2015,Barely Lethal,18.924,888,NOT_POPULAR,Comedy
2015,Barely Lethal,18.924,888,NOT_POPULAR,Action
2015,Barely Lethal,18.924,888,NOT_POPULAR,Romance
2015,Love the Coopers,18.921,655,BELOW_AVERAGE,Comedy
2015,Love the Coopers,18.921,655,BELOW_AVERAGE,Family
2015,Love the Coopers,18.921,655,BELOW_AVERAGE,Drama
2010,Alpha and Omega,18.921,410,NOT_POPULAR,Animation
2010,Alpha and Omega,18.921,410,NOT_POPULAR,Family
2010,Alpha and Omega,18.921,410,NOT_POPULAR,Comedy
2010,Alpha and Omega,18.921,410,NOT_POPULAR,Adventure
2010,Alpha and Omega,18.921,410,NOT_POPULAR,Romance
1987,The Lost Boys,18.92,1493,AVERAGE,Horror
1987,The Lost Boys,18.92,1493,AVERAGE,Comedy
2021,Misha and the Wolves,18.918,17,POPULAR,Documentary
2012,Cockneys vs Zombies,18.918,313,NOT_POPULAR,Comedy
2012,Cockneys vs Zombies,18.918,313,NOT_POPULAR,Horror
2018,The Stolen Princess,18.915,94,AVERAGE,Animation
2018,The Stolen Princess,18.915,94,AVERAGE,Comedy
2018,The Stolen Princess,18.915,94,AVERAGE,Adventure
2018,The Stolen Princess,18.915,94,AVERAGE,Family
2016,Don't Hang Up,18.913,394,BELOW_AVERAGE,Horror
2016,Don't Hang Up,18.913,394,BELOW_AVERAGE,Thriller
2005,Stealth,18.911,775,NOT_POPULAR,Science Fiction
2005,Stealth,18.911,775,NOT_POPULAR,Action
2005,Stealth,18.911,775,NOT_POPULAR,War
2012,Argo,18.91,6981,POPULAR,Drama
2012,Argo,18.91,6981,POPULAR,Thriller
1984,2010,18.91,715,AVERAGE,Thriller
1984,2010,18.91,715,AVERAGE,Science Fiction
2013,Iron Man: Rise of Technovore,18.908,130,NOT_POPULAR,Science Fiction
2013,Iron Man: Rise of Technovore,18.908,130,NOT_POPULAR,Animation
2013,Iron Man: Rise of Technovore,18.908,130,NOT_POPULAR,Action
2015,Harmony,18.905,56,AVERAGE,Thriller
2015,Harmony,18.905,56,AVERAGE,Animation
2015,Harmony,18.905,56,AVERAGE,Science Fiction
1986,Allan Quatermain and the Lost City of Gold,18.898,198,NOT_POPULAR,Adventure
1986,Allan Quatermain and the Lost City of Gold,18.898,198,NOT_POPULAR,Action
1986,Allan Quatermain and the Lost City of Gold,18.898,198,NOT_POPULAR,Comedy
1997,Jackie Brown,18.897,5146,POPULAR,Crime
1997,Jackie Brown,18.897,5146,POPULAR,Thriller
1997,Jackie Brown,18.897,5146,POPULAR,Drama
2014,"Monster High: Frights, Camera, Action!",18.896,91,AVERAGE,Family
2014,"Monster High: Frights, Camera, Action!",18.896,91,AVERAGE,Animation
2014,"Monster High: Frights, Camera, Action!",18.896,91,AVERAGE,Fantasy
1941,The Maltese Falcon,18.893,1223,POPULAR,Mystery
1941,The Maltese Falcon,18.893,1223,POPULAR,Crime
1941,The Maltese Falcon,18.893,1223,POPULAR,Thriller
1998,Run Lola Run,18.89,1674,POPULAR,Action
1998,Run Lola Run,18.89,1674,POPULAR,Drama
1998,Run Lola Run,18.89,1674,POPULAR,Thriller
2021,This Little Love of Mine,18.889,90,BELOW_AVERAGE,Romance
2021,This Little Love of Mine,18.889,90,BELOW_AVERAGE,Comedy
2017,Sleeping Beauties,18.887,10,NOT_POPULAR,Fantasy
2017,Sleeping Beauties,18.887,10,NOT_POPULAR,Comedy
1989,The Punisher,18.882,422,NOT_POPULAR,Action
1989,The Punisher,18.882,422,NOT_POPULAR,Thriller
1993,In the Name of the Father,18.88,1321,POPULAR,Drama
2020,Misbehaviour,18.877,184,BELOW_AVERAGE,Drama
2020,Misbehaviour,18.877,184,BELOW_AVERAGE,History
2020,Misbehaviour,18.877,184,BELOW_AVERAGE,Comedy
2002,Ken Park,18.876,392,NOT_POPULAR,Drama
2015,Love,18.875,1891,BELOW_AVERAGE,Drama
2015,Love,18.875,1891,BELOW_AVERAGE,Romance
1999,Runaway Bride,18.875,1597,BELOW_AVERAGE,Comedy
1999,Runaway Bride,18.875,1597,BELOW_AVERAGE,Romance
2006,Miami Vice,18.873,1332,NOT_POPULAR,Action
2006,Miami Vice,18.873,1332,NOT_POPULAR,Crime
2006,Miami Vice,18.873,1332,NOT_POPULAR,Thriller
2019,Rust Creek,18.864,215,BELOW_AVERAGE,Thriller
2019,Rust Creek,18.864,215,BELOW_AVERAGE,Drama
2015,Criminal Activities,18.861,245,NOT_POPULAR,Thriller
2015,Criminal Activities,18.861,245,NOT_POPULAR,Crime
2015,Criminal Activities,18.861,245,NOT_POPULAR,Drama
2013,Fir Crazy,18.858,54,NOT_POPULAR,Comedy
2013,Fir Crazy,18.858,54,NOT_POPULAR,Romance
2013,Fir Crazy,18.858,54,NOT_POPULAR,TV Movie
2007,Bratz,18.858,349,NOT_POPULAR,Comedy
2007,Bratz,18.858,349,NOT_POPULAR,Music
1984,The Ewok Adventure,18.855,239,BELOW_AVERAGE,Adventure
1984,The Ewok Adventure,18.855,239,BELOW_AVERAGE,Family
1984,The Ewok Adventure,18.855,239,BELOW_AVERAGE,Fantasy
1984,The Ewok Adventure,18.855,239,BELOW_AVERAGE,Science Fiction
1984,The Ewok Adventure,18.855,239,BELOW_AVERAGE,TV Movie
2016,Lamb,18.849,43,BELOW_AVERAGE,Drama
2000,Romeo Must Die,18.847,900,BELOW_AVERAGE,Action
2000,Romeo Must Die,18.847,900,BELOW_AVERAGE,Crime
2000,Romeo Must Die,18.847,900,BELOW_AVERAGE,Thriller
1927,Metropolis,18.847,1999,POPULAR,Drama
1927,Metropolis,18.847,1999,POPULAR,Science Fiction
2019,Drunk Parents,18.842,192,NOT_POPULAR,Comedy
2008,The Ruins,18.842,851,NOT_POPULAR,Horror
2003,Just Married,18.841,1086,NOT_POPULAR,Comedy
2003,Just Married,18.841,1086,NOT_POPULAR,Romance
2018,Next Gen,18.839,586,AVERAGE,Animation
2018,Next Gen,18.839,586,AVERAGE,Action
2018,Next Gen,18.839,586,AVERAGE,Adventure
2018,Next Gen,18.839,586,AVERAGE,Family
2014,13 Sins,18.839,865,BELOW_AVERAGE,Horror
2014,13 Sins,18.839,865,BELOW_AVERAGE,Thriller
2016,The Lighthouse of the Orcas,18.838,179,AVERAGE,Drama
2016,The Lighthouse of the Orcas,18.838,179,AVERAGE,Romance
2013,Police Story: Lockdown,18.835,250,BELOW_AVERAGE,Action
2013,Police Story: Lockdown,18.835,250,BELOW_AVERAGE,Crime
2013,Police Story: Lockdown,18.835,250,BELOW_AVERAGE,Drama
2013,Police Story: Lockdown,18.835,250,BELOW_AVERAGE,Thriller
1997,Cube,18.834,3704,AVERAGE,Thriller
1997,Cube,18.834,3704,AVERAGE,Science Fiction
1997,Cube,18.834,3704,AVERAGE,Mystery
1999,8MM,18.833,1483,BELOW_AVERAGE,Thriller
1999,8MM,18.833,1483,BELOW_AVERAGE,Crime
1999,8MM,18.833,1483,BELOW_AVERAGE,Mystery
2007,Mr. Brooks,18.825,1346,AVERAGE,Crime
2007,Mr. Brooks,18.825,1346,AVERAGE,Thriller
2015,My Friend's Wife,18.824,4,BELOW_AVERAGE,Romance
1988,The Unbearable Lightness of Being,18.824,320,AVERAGE,Comedy
1988,The Unbearable Lightness of Being,18.824,320,AVERAGE,Romance
1988,The Unbearable Lightness of Being,18.824,320,AVERAGE,Drama
2019,Waves,18.823,409,POPULAR,Romance
2019,Waves,18.823,409,POPULAR,Drama
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,Animation
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,Science Fiction
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,War
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,Action
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,Romance
1984,Macross: Do You Remember Love?,18.823,53,AVERAGE,Music
2012,Grabbers,18.815,334,BELOW_AVERAGE,Science Fiction
2012,Grabbers,18.815,334,BELOW_AVERAGE,Comedy
2012,Grabbers,18.815,334,BELOW_AVERAGE,Thriller
2012,Grabbers,18.815,334,BELOW_AVERAGE,Horror
2012,Grabbers,18.815,334,BELOW_AVERAGE,Mystery
2005,Chaos,18.815,787,BELOW_AVERAGE,Drama
2005,Chaos,18.815,787,BELOW_AVERAGE,Action
2005,Chaos,18.815,787,BELOW_AVERAGE,Crime
2017,Berlin Drifters,18.813,7,NOT_POPULAR,Drama
2013,Puella Magi Madoka Magica the Movie Part III: Rebellion,18.811,131,POPULAR,Mystery
2013,Puella Magi Madoka Magica the Movie Part III: Rebellion,18.811,131,POPULAR,Animation
2013,Puella Magi Madoka Magica the Movie Part III: Rebellion,18.811,131,POPULAR,Fantasy
2018,After the Rain,18.808,28,POPULAR,Romance
2018,After the Rain,18.808,28,POPULAR,Drama
2016,Denial,18.808,521,AVERAGE,Drama
2016,Denial,18.808,521,AVERAGE,History
2011,Perras,18.806,142,AVERAGE,Thriller
2011,Perras,18.806,142,AVERAGE,Drama
2011,Perras,18.806,142,AVERAGE,Romance
2009,S. Darko,18.804,375,NOT_POPULAR,Thriller
2009,S. Darko,18.804,375,NOT_POPULAR,Crime
2009,S. Darko,18.804,375,NOT_POPULAR,Science Fiction
2009,S. Darko,18.804,375,NOT_POPULAR,Mystery
2000,The Crow: Salvation,18.804,241,NOT_POPULAR,Action
2000,The Crow: Salvation,18.804,241,NOT_POPULAR,Thriller
2000,The Crow: Salvation,18.804,241,NOT_POPULAR,Crime
2000,The Crow: Salvation,18.804,241,NOT_POPULAR,Fantasy
2000,The Crow: Salvation,18.804,241,NOT_POPULAR,Mystery
1984,Romancing the Stone,18.804,1386,AVERAGE,Adventure
1984,Romancing the Stone,18.804,1386,AVERAGE,Action
1984,Romancing the Stone,18.804,1386,AVERAGE,Comedy
1984,Romancing the Stone,18.804,1386,AVERAGE,Romance
2019,Velvet Buzzsaw,18.803,1594,NOT_POPULAR,Thriller
2019,Velvet Buzzsaw,18.803,1594,NOT_POPULAR,Mystery
2019,Velvet Buzzsaw,18.803,1594,NOT_POPULAR,Horror
1956,Sissi: The Young Empress,18.802,271,POPULAR,Drama
1956,Sissi: The Young Empress,18.802,271,POPULAR,Comedy
1956,Sissi: The Young Empress,18.802,271,POPULAR,Romance
1995,Get Shorty,18.801,773,BELOW_AVERAGE,Comedy
1995,Get Shorty,18.801,773,BELOW_AVERAGE,Thriller
1995,Get Shorty,18.801,773,BELOW_AVERAGE,Crime
2004,The Forgotten,18.8,904,NOT_POPULAR,Thriller
2004,The Forgotten,18.8,904,NOT_POPULAR,Drama
2004,The Forgotten,18.8,904,NOT_POPULAR,Horror
2004,The Forgotten,18.8,904,NOT_POPULAR,Mystery
2004,The Forgotten,18.8,904,NOT_POPULAR,Science Fiction
2002,Love Hurts,18.799,187,POPULAR,Drama
2002,Love Hurts,18.799,187,POPULAR,Romance
2016,Certain Women,18.798,247,NOT_POPULAR,Drama
2001,Exit Wounds,18.79,344,NOT_POPULAR,Action
2001,Exit Wounds,18.79,344,NOT_POPULAR,Crime
2001,Exit Wounds,18.79,344,NOT_POPULAR,Thriller
2012,Monster High: Ghouls Rule,18.789,77,AVERAGE,Animation
2012,Monster High: Ghouls Rule,18.789,77,AVERAGE,Family
1973,High Plains Drifter,18.785,798,POPULAR,Western
1973,High Plains Drifter,18.785,798,POPULAR,Drama
1973,High Plains Drifter,18.785,798,POPULAR,Mystery
2006,The Shaggy Dog,18.784,465,NOT_POPULAR,Comedy
2006,The Shaggy Dog,18.784,465,NOT_POPULAR,Family
1997,The Game,18.784,4915,POPULAR,Drama
1997,The Game,18.784,4915,POPULAR,Thriller
1997,The Game,18.784,4915,POPULAR,Mystery
2015,Burnt,18.777,2738,BELOW_AVERAGE,Drama
1989,All Dogs Go to Heaven,18.777,807,AVERAGE,Drama
1989,All Dogs Go to Heaven,18.777,807,AVERAGE,Animation
1989,All Dogs Go to Heaven,18.777,807,AVERAGE,Family
1989,All Dogs Go to Heaven,18.777,807,AVERAGE,Comedy
1989,All Dogs Go to Heaven,18.777,807,AVERAGE,Fantasy
2015,Careful What You Wish For,18.774,327,BELOW_AVERAGE,Drama
2015,Careful What You Wish For,18.774,327,BELOW_AVERAGE,Thriller
2021,Pray Away,18.773,43,AVERAGE,Documentary
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Comedy
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Animation
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Family
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Adventure
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Science Fiction
2015,Doraemon: Nobita and the Space Heroes,18.772,47,BELOW_AVERAGE,Fantasy
1987,Harry and the Hendersons,18.772,541,BELOW_AVERAGE,Comedy
1987,Harry and the Hendersons,18.772,541,BELOW_AVERAGE,Family
1987,Harry and the Hendersons,18.772,541,BELOW_AVERAGE,Fantasy
2017,Lupin the Third: Goemon's Blood Spray,18.77,94,POPULAR,Animation
2017,Lupin the Third: Goemon's Blood Spray,18.77,94,POPULAR,Action
2017,Lupin the Third: Goemon's Blood Spray,18.77,94,POPULAR,Crime
2006,Shortbus,18.77,368,BELOW_AVERAGE,Romance
2006,Shortbus,18.77,368,BELOW_AVERAGE,Drama
2006,Shortbus,18.77,368,BELOW_AVERAGE,Comedy
2003,Evil,18.763,241,POPULAR,Drama
1998,Ringu,18.762,979,AVERAGE,Horror
1998,Ringu,18.762,979,AVERAGE,Thriller
2020,Time to Hunt,18.76,214,POPULAR,Drama
2020,Time to Hunt,18.76,214,POPULAR,Action
2020,Time to Hunt,18.76,214,POPULAR,Thriller
2007,Hotel Chevalier,18.756,655,AVERAGE,Drama
2007,Hotel Chevalier,18.756,655,AVERAGE,Romance
2015,Swat: Unit 887,18.754,16,NOT_POPULAR,Thriller
2015,Swat: Unit 887,18.754,16,NOT_POPULAR,Action
1963,"It's a Mad, Mad, Mad, Mad World",18.752,407,AVERAGE,Action
1963,"It's a Mad, Mad, Mad, Mad World",18.752,407,AVERAGE,Adventure
1963,"It's a Mad, Mad, Mad, Mad World",18.752,407,AVERAGE,Comedy
1963,"It's a Mad, Mad, Mad, Mad World",18.752,407,AVERAGE,Crime
2014,Muppets Most Wanted,18.751,676,BELOW_AVERAGE,Comedy
2014,Muppets Most Wanted,18.751,676,BELOW_AVERAGE,Adventure
2014,Muppets Most Wanted,18.751,676,BELOW_AVERAGE,Crime
2014,Muppets Most Wanted,18.751,676,BELOW_AVERAGE,Family
1998,Psycho,18.749,776,NOT_POPULAR,Mystery
1998,Psycho,18.749,776,NOT_POPULAR,Thriller
1998,Psycho,18.749,776,NOT_POPULAR,Horror
2003,Cold Mountain,18.746,1401,AVERAGE,Adventure
2003,Cold Mountain,18.746,1401,AVERAGE,Drama
2003,Cold Mountain,18.746,1401,AVERAGE,History
2003,Cold Mountain,18.746,1401,AVERAGE,Romance
2021,Jackass Shark Week,18.741,4,NOT_POPULAR,Comedy
2021,Jackass Shark Week,18.741,4,NOT_POPULAR,Action
2021,Jackass Shark Week,18.741,4,NOT_POPULAR,Documentary
2009,The Haunting in Connecticut,18.74,892,BELOW_AVERAGE,Thriller
2009,The Haunting in Connecticut,18.74,892,BELOW_AVERAGE,Horror
1984,Firestarter,18.739,490,BELOW_AVERAGE,Horror
1984,Firestarter,18.739,490,BELOW_AVERAGE,Thriller
1984,Firestarter,18.739,490,BELOW_AVERAGE,Science Fiction
2013,Green Street Hooligans: Underground,18.737,113,NOT_POPULAR,Action
2013,Green Street Hooligans: Underground,18.737,113,NOT_POPULAR,Drama
2013,Bullet to the Head,18.732,1007,NOT_POPULAR,Action
2013,Bullet to the Head,18.732,1007,NOT_POPULAR,Crime
2013,Bullet to the Head,18.732,1007,NOT_POPULAR,Thriller
1999,Mickey's Once Upon a Christmas,18.726,513,AVERAGE,Animation
1999,Mickey's Once Upon a Christmas,18.726,513,AVERAGE,Family
1999,Mickey's Once Upon a Christmas,18.726,513,AVERAGE,Comedy
2020,Words on Bathroom Walls,18.725,397,POPULAR,Drama
2020,Words on Bathroom Walls,18.725,397,POPULAR,Romance
1990,Awakenings,18.725,1844,POPULAR,Drama
2007,August Rush,18.725,2316,POPULAR,Family
2007,August Rush,18.725,2316,POPULAR,Drama
2007,August Rush,18.725,2316,POPULAR,Music
1949,The Third Man,18.725,1339,POPULAR,Thriller
1949,The Third Man,18.725,1339,POPULAR,Mystery
2017,Batman vs. Two-Face,18.724,130,BELOW_AVERAGE,Action
2017,Batman vs. Two-Face,18.724,130,BELOW_AVERAGE,Animation
2017,Batman vs. Two-Face,18.724,130,BELOW_AVERAGE,Comedy
2019,Motherless Brooklyn,18.723,1099,AVERAGE,Drama
2019,Motherless Brooklyn,18.723,1099,AVERAGE,Thriller
2002,Reign of Fire,18.723,1749,BELOW_AVERAGE,Adventure
2002,Reign of Fire,18.723,1749,BELOW_AVERAGE,Action
2002,Reign of Fire,18.723,1749,BELOW_AVERAGE,Fantasy
1987,Adventures in Babysitting,18.722,491,AVERAGE,Comedy
2017,Zombies,18.721,31,NOT_POPULAR,Horror
2017,Zombies,18.721,31,NOT_POPULAR,Action
2017,Zombies,18.721,31,NOT_POPULAR,Thriller
2017,Zombies,18.721,31,NOT_POPULAR,Mystery
2008,Felon,18.721,646,POPULAR,Action
2008,Felon,18.721,646,POPULAR,Crime
2008,Felon,18.721,646,POPULAR,Drama
2008,Felon,18.721,646,POPULAR,Mystery
2016,The Whole Truth,18.716,902,BELOW_AVERAGE,Drama
2016,The Whole Truth,18.716,902,BELOW_AVERAGE,Thriller
1977,Playing with Love,18.716,47,NOT_POPULAR,Drama
2010,Mortal Kombat: Rebirth,18.715,103,AVERAGE,Action
2010,Mortal Kombat: Rebirth,18.715,103,AVERAGE,Fantasy
2000,The Beach,18.713,3551,BELOW_AVERAGE,Drama
2000,The Beach,18.713,3551,BELOW_AVERAGE,Adventure
2000,The Beach,18.713,3551,BELOW_AVERAGE,Romance
2000,The Beach,18.713,3551,BELOW_AVERAGE,Thriller
2000,Almost Famous,18.712,2110,POPULAR,Drama
2000,Almost Famous,18.712,2110,POPULAR,Music
2020,Clouds,18.71,802,POPULAR,Music
2020,Clouds,18.71,802,POPULAR,Drama
2020,Clouds,18.71,802,POPULAR,Romance
2014,Scooby-Doo! Frankencreepy,18.709,142,POPULAR,Mystery
2014,Scooby-Doo! Frankencreepy,18.709,142,POPULAR,Animation
2014,Scooby-Doo! Frankencreepy,18.709,142,POPULAR,Family
2014,Scooby-Doo! Frankencreepy,18.709,142,POPULAR,Comedy
1991,My Own Private Idaho,18.708,866,AVERAGE,Drama
1991,My Own Private Idaho,18.708,866,AVERAGE,Adventure
1991,Nothing but Trouble,18.707,256,NOT_POPULAR,Comedy
1991,Nothing but Trouble,18.707,256,NOT_POPULAR,Adventure
2021,Get the Grift,18.706,70,AVERAGE,Comedy
2021,Get the Grift,18.706,70,AVERAGE,Crime
2020,Dance of the Forty One,18.704,138,POPULAR,Drama
2020,Dance of the Forty One,18.704,138,POPULAR,History
2018,Tully,18.704,1167,AVERAGE,Comedy
2018,Tully,18.704,1167,AVERAGE,Drama
2011,Another Earth,18.702,1290,AVERAGE,Drama
2011,Another Earth,18.702,1290,AVERAGE,Science Fiction
1931,Frankenstein,18.702,1110,POPULAR,Drama
1931,Frankenstein,18.702,1110,POPULAR,Horror
1931,Frankenstein,18.702,1110,POPULAR,Science Fiction
2003,Dogville,18.701,1892,POPULAR,Crime
2003,Dogville,18.701,1892,POPULAR,Drama
2003,Dogville,18.701,1892,POPULAR,Thriller
1989,The Fly II,18.7,455,NOT_POPULAR,Horror
1989,The Fly II,18.7,455,NOT_POPULAR,Science Fiction
1989,The Fly II,18.7,455,NOT_POPULAR,Thriller
2014,Petals on the Wind,18.694,171,BELOW_AVERAGE,TV Movie
